# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
153             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.39547244e+01	(-5.98615221e-04 9.81564942e-06 5.00000000e-02)	5
154             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.39704959e+01	(-5.98615221e-04 9.81564942e-06 5.00000000e-02)	5
155             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.39861118e+01	(-5.98615221e-04 9.81564942e-06 5.00000000e-02)	5
156             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40015737e+01	(-5.98615221e-04 9.81564942e-06 5.00000000e-02)	5
157             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40172205e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
158             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40328946e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
159             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40484183e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
160             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40637929e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
161             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40790198e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
162             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.40941003e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
163             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41090358e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
164             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41238275e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
165             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41384769e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
166             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41529851e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
167             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41673535e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
168             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41815832e+01	(-5.98615221e-04 9.00270144e-06 5.00000000e-02)	5
169             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.41960319e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
170             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42104814e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
171             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42247944e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
172             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42389719e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
173             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42530150e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
174             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42669251e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
175             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42807030e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
176             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.42943501e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
177             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43078673e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
178             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43212558e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
179             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43345167e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
180             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43476509e+01	(-5.98615221e-04 8.21233980e-06 5.00000000e-02)	5
181             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43610200e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
182             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43743665e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
183             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.43875874e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
184             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44006837e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
185             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44136565e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
186             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44265066e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
187             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44392351e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
188             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44518429e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
189             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44643311e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
190             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44767005e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
191             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.44889522e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
192             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45010870e+01	(-5.98615221e-04 7.44393698e-06 5.00000000e-02)	5
193             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45133770e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
194             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45257076e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
195             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45379219e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
196             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45500205e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
197             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45620046e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
198             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45738749e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
199             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45856324e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
200             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.45972779e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
201             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46088123e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
202             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46202365e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
203             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46315513e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
204             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46427577e+01	(-5.98615221e-04 6.69688288e-06 5.00000000e-02)	5
205             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46539009e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
206             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46652819e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
207             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46765544e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
208             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46877194e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
209             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.46987775e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
210             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47097297e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
211             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47205768e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
212             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47313195e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
213             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47419588e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
214             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47524953e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
215             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47629299e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
216             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47732634e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
217             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47834966e+01	(-5.98615221e-04 5.97058437e-06 5.00000000e-02)	5
218             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.47936440e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
219             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48040278e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
220             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48143112e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
221             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48244950e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
222             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48345799e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
223             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48445668e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
224             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48544564e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
225             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48642494e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
226             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48739466e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
227             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48835487e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
228             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.48930566e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
229             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49024709e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
230             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49117923e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
231             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49210217e+01	(-5.98615221e-04 5.26446480e-06 5.00000000e-02)	5
232             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49302190e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
233             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49395741e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
234             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49488369e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
235             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49580082e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
236             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49670888e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
237             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49760794e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
238             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49849806e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
239             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.49937932e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
240             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50025179e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
241             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50111554e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
242             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50197063e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
243             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50281714e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
244             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50365513e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
245             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50448468e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
246             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50530585e+01	(-5.98615221e-04 4.57796353e-06 5.00000000e-02)	5
247             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50612663e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
248             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50695793e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
249             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50778084e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
250             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50859543e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
251             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.50940177e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
252             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51019992e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
253             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51098996e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
254             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51177194e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
255             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51254592e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
256             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51331199e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
257             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51407020e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
258             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51482060e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
259             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51556328e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
260             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51629829e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
261             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51702569e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
262             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51774555e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
263             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51845792e+01	(-5.98615221e-04 3.91053549e-06 5.00000000e-02)	5
264             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51918495e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
265             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.51990513e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
266             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52061783e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
267             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52132311e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
268             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52202102e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
269             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52271164e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
270             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52339503e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
271             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52407123e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
272             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52474032e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
273             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52540234e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
274             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52605737e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
275             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52670545e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
276             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52734666e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
277             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.52798103e+01	(-5.98615221e-04 3.26165077e-06 5.00000000e-02)	5
